id,timestamp,combined_elec_kwh,combined_heat_kwh,combined_cop,combined_data_length,combined_elec_mean,combined_heat_mean,combined_flowT_mean,combined_returnT_mean,combined_outsideT_mean,combined_roomT_mean,combined_prc_carnot,running_elec_kwh,running_heat_kwh,running_cop,running_data_length,running_elec_mean,running_heat_mean,running_flowT_mean,running_returnT_mean,running_outsideT_mean,running_roomT_mean,running_prc_carnot,space_elec_kwh,space_heat_kwh,space_cop,space_data_length,space_elec_mean,space_heat_mean,space_flowT_mean,space_returnT_mean,space_outsideT_mean,space_roomT_mean,space_prc_carnot,water_elec_kwh,water_heat_kwh,water_cop,water_data_length,water_elec_mean,water_heat_mean,water_flowT_mean,water_returnT_mean,water_outsideT_mean,water_roomT_mean,water_prc_carnot,cooling_elec_kwh,cooling_heat_kwh,cooling_cop,cooling_data_length,cooling_elec_mean,cooling_heat_mean,cooling_flowT_mean,cooling_returnT_mean,cooling_outsideT_mean,cooling_roomT_mean,cooling_prc_carnot,combined_cooling_kwh,combined_starts,combined_starts_per_hour,from_energy_feeds_elec_kwh,from_energy_feeds_heat_kwh,from_energy_feeds_cop,quality_elec,quality_heat,quality_flowT,quality_returnT,quality_outsideT,quality_roomT,error_air,error_air_kwh,unit_rate_agile,unit_rate_cosy,unit_rate_go,userid,published,last_updated,location,installer_name,installer_url,url,share,hp_model,hp_type,hp_output,refrigerant,dhw_method,cylinder_volume,dhw_coil_hex_area,new_radiators,old_radiators,fan_coil_radiators,UFH,hydraulic_separation,flow_temp,flow_temp_typical,wc_curve,freeze,zone_number,space_heat_control_type,dhw_control_type,dhw_target_temperature,legionella_frequency,legionella_target_temperature,property,floor_area,heat_demand,heat_loss,age,insulation,electricity_tariff,electricity_tariff_type,electricity_tariff_unit_rate_all,electricity_tariff_unit_rate_hp,solar_pv_generation,solar_pv_self_consumption,solar_pv_divert,battery_storage_capacity,electric_meter,heat_meter,metering_inc_boost,metering_inc_central_heating_pumps,metering_inc_brine_pumps,metering_inc_controls,notes,mid_metering,kwh_m2,design_temp,water_heat_demand,EPC_spaceheat_demand,EPC_waterheat_demand,heatgeek,indoor_temperature,betateach,emoncmsorg_userid,installer_logo,ultimaterenewables,heatingacademy,youtube,data_flag,data_flag_note,hp_max_output,measured_base_DT,measured_design_DT,measured_heat_loss,measured_heat_loss_range,hp_max_output_test,volumiser,legionella_immersion,metering_inc_immersion,uses_backup_heater,metering_inc_secondary_heating_pumps,weighted_average_flow_minus_outside,measured_mean_flow_temp_coldest_day,measured_max_flow_temp_coldest_day,measured_outside_temp_coldest_day,measured_emitter_spec,measured_system_volume,weighted_average_ideal_carnot,weighted_flow_temp
167,False,1696.67,6491.54,3.8260474930304653,7511230,1014.76,3584.55,37.0928,32.9909,6.57056,,52.11090000000001,1689.98,6489.49,3.839980354797098,6499390,1079.66,3875.78,37.7157,33.2908,6.49906,,52.0656,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,195.104,1969,0.9437069561177065,1716.4,6788.0,3.9547890934514096,96.596,96.6387,96.6387,96.6387,99.9537,0.0,0,0.0,23.4,22.8,24.1,63,1,1729117172,"Cadross, Dumbarton",Renewable Heat,https://renewableheat.com/,https://emoncms.org/app/view?name=G825NY&readkey=e34ee75fe29605e41ff32b6d6e3bf371,1,Nibe S2050,Air Source,10.0,R32,Cylinder with coil,150,0.0,0,1,1,0,None,45.0,40,7.0,Central heat pump water circulation,0,"Pure weather compensation, no room influence",Automatic top up of tank if temperature drops by 6-10C,50.0,Fornightly,60,Detached,123.0,287,7.9,Pre-1900,Solid walls,,Single fixed rate,28,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Kamstrup heat meter (class 2),0,1,0,0,,1,2,-5.0,1,34617,2856,1,0,https://betatalk.buzzsprout.com/509671/11442760-heat-pumps-in-scotland,0,renewableheat.png,0,1,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,30.7436,44.63,49.2,-1.59,0.0,0,0.0,37.7396
163,False,984.086,2788.08,2.8331670199555727,7329330,580.521,1668.22,28.4526,27.0983,7.70703,21.3431,31.956300000000002,974.309,2787.2,2.8606940919153985,6612990,600.953,1729.9600000000003,28.68,27.2857,7.62564,21.3427,31.948200000000003,773.286,2228.82,2.882271242463979,6206640,531.536,1565.0,27.6011,26.3336,7.33594,21.3234,31.1817,201.023,558.379,2.7776871303283706,406350,1782.65,5028.97,45.298,41.3726,8.6072,21.4376,39.3787,0.0,0.0,,0,,,,,,,,104.172,69,0.03389122880263271,1008.83,2946.43,2.920640742245968,94.2559,94.2559,94.2559,94.2561,94.2574,94.253,0,0.0,20.4,22.5,21.2,194,1,1714954488,"Finchampstead, Berkshire",Heating Ace Ltd,,https://emoncms.org/app/view?name=MyHeatpump&readkey=206507095efba6cc2493a5f2dc02fa77,1,Vaillant Arotherm+,Air Source,7.0,R290,Cylinder with plate heat exchanger,300,3.0,0,0,0,1,Buffer,35.0,24,0.15,Anti-freeze valves,3,Weather compensation with a little room influence,Daily scheduled heat up of tank,55.0,Disabled,0,Detached,329.0,3564,3.45,2012 or newer,Passivhaus,Octopus Inteligent Go,On peak & Off peak,7.5,,13820,0,0,28,SDM630 Modbus/MBUS Three Phase (class 1),Sontex heat meter (class 2),0,1,0,1,"Mixergy. 25L Buffer with 3 mixed circuits. Only single open-loop UFH circuit typically used. MVHR. WWHRS.  Run on inactive room mod, as UFH in concrete slab is too slow to react for expanded to work (expanded is 90W idle though, due to pump on mixed circuit).",1,11,-3.0,1652,5923,2581,0,1,0,0,,0,0,,1,heat meter power output by +4% because I know it is dirty and under-reporting,8.8,6.0,23.0,3.0,0.5,0.0,0,0,0,0,0,0.0,29.24,0.0,3.98,0.0,0,0.0,0.0
162,False,792.558,3038.44,3.8337131162640463,7707520,512.413,1936.91,30.949099999999998,27.4962,7.4604,19.906,44.4845,777.904,3037.51,3.904736317077686,4170310,718.7410000000001,2760.25,33.289,29.3137,7.135759999999999,19.93,44.770300000000006,609.044,2527.44,4.149847958439785,3897050,582.999,2385.31,32.5014,28.6091,6.840190000000001,19.9091,45.687,168.86,510.064,3.0206324766078407,273260,2234.73,6817.26,41.9815,37.1126,8.40222,19.9829,40.9119,0.0,0.0,,0,,,,,,,,27.998,239,0.11163123806360542,792.743,3120.0,3.9357017343577927,99.1204,99.1193,99.1193,99.1193,98.2509,98.3373,0,0.0,22.4,22.5,23.2,492,1,1735631189,West Oxfordshire,Octopus Energy Services,https://octopus.energy/get-a-heat-pump/,https://emoncms.org/app/view?name=HeatPump&readkey=99740087ed4018f7221c2e874018a3b3,1,Daikin Altherma 3,Air Source,6.0,R32,Cylinder with coil,250,0.0,1,0,0,0,None,50.0,33,0.0,Anti-freeze valves,1,Weather compensation with a little room influence,Automatic top up of tank if temperature drops by 6-10C,46.0,Disabled,0,Semi-detached,131.0,9436,5.6,1983 to 2011,"Fully insulated walls, floors and loft",Intelligent Octopus Go,On peak & Off peak,10,,0,0,0,13,SDM120 Modbus/MBUS Single Phase (class 1),Kamstrup heat meter (class 2),0,1,0,1,"Modulation by Madoka thermostat set to 3C. Overshoot set to 3C to reduce cycling. System design temp was 50C @ -2.4C, WDC is now 42C@-12C ->30C@12C. DHW triggered when temperature drops below 35C. System set to ""More Quiet"" at all times to improve COP during DHW cycle.",1,72,-2.4,2881,8682,2651,0,1,0,0,octopus.png,0,0,,0,,5.4,3.9,23.0,4.45,0.5,0.0,1,0,0,0,0,0.0,42.01,0.0,-0.76,0.0,0,0.0,0.0
161,False,2183.6,9563.46,4.379675764792086,7686190,1193.52,5147.74,28.514699999999998,25.0748,6.932540000000001,,49.4263,2164.67,9552.46,4.412894344172552,4778590,1628.85,7247.6,30.5969,26.3571,6.82003,,49.3621,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,345.457,803,0.37610311480720615,2190.72,10011.0,4.569730499561788,98.8453,98.8448,98.8448,98.8448,99.9537,0.0,0,0.0,22.2,22.7,24.0,191,1,1708080723,"Issum, Germany",Viktor Janzen,,https://emoncms.org/app/view?name=MyHeatpump&readkey=7e0bda6bb4c4eb3b810b25d346056c4f,1,Midea Nam V10,Air Source,14.0,R32,Cylinder with coil,300,3.8,0,0,0,1,None,35.0,29,0.0,Anti-freeze valves,1,"Pure weather compensation, no room influence",Automatic top up of tank if temperature drops by 6-10C,50.0,Disabled,0,Detached,300.0,23000,9.3,1983 to 2011,"Fully insulated walls, floors and loft",Tibber,Variable half hourly,28,,20000,60,0,16,"OpenEnergyMonitor EmonPi v2, EmonTx4 or newer",Kamstrup heat meter (class 2),0,1,0,1,,0,77,-7.0,5500,0,0,0,0,0,0,,0,0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,30.2,0.0,4.72,0.0,0,0.0,0.0
159,False,1432.55,5795.31,4.045450420578689,7622390,813.548,3072.95,28.8867,25.856999999999996,2.00875,20.6883,52.753299999999996,1417.72,5797.96,4.089636881753802,5762870,926.9350000000001,3691.31,29.9676,26.3277,1.8244,20.6799,52.6764,1283.48,5435.64,4.235079627263378,5447370,896.7659999999998,3674.8,29.1596,25.5766,1.64497,20.6766,53.52040000000001,134.246,362.318,2.6989109545163354,315500,1661.94,4663.71,43.6051,38.7666,4.52738,20.7301,43.5025,0.0,0.0,,0,,,,,,,,276.911,1321,0.6238988033936862,1440.25,6117.0,4.247179309147717,98.0287,98.0247,98.0247,98.0247,99.9537,98.9654,0,0.0,23.3,22.1,24.1,173,1,1730142451,Cairngorms National Park,Tony Lake,,https://emoncms.org/app/view?name=Panasonic+Aquarea+J+7&readkey=46928df845f5b9e66768c95bf86ed83c,1,Panasonic J Series,Air Source,7.0,R32,Cylinder with coil,290,3.0,1,0,0,1,None,30.0,28,0.0,Anti-freeze valves,1,"Pure weather compensation, no room influence",Daily scheduled heat up of tank,45.0,Disabled,0,Detached,228.0,0,0.0,2012 or newer,"Fully insulated walls, floors and loft",Octopus Agile,Variable half hourly,17,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Sontex heat meter (class 2),0,1,0,1,,1,0,-5.0,0,0,0,0,1,0,0,,0,0,,0,,0.0,2.0,23.0,4.3,0.4,0.0,0,0,0,0,0,0.0,31.28,0.0,-5.09,0.0,0,0.0,0.0
158,False,881.276,3930.05,4.45949963462071,7690210,491.718,2100.77,29.3125,27.8018,7.08933,19.7512,49.0672,861.195,3897.62,4.52582748390318,4533600,686.417,3104.32,30.5394,28.2802,6.64139,19.7319,48.7588,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,53.798,874,0.40914357345248054,882.851,3989.0,4.5183162277666336,98.9706,99.0249,99.0249,99.0249,99.9537,57.8996,0,0.0,22.6,22.8,23.8,178,1,1724073721,Manchester,British Gas,http://www.britishgas.co.uk/,https://emoncms.org/app/view?name=MyHeatpump&readkey=99edad9acdf9402cc0b74afc3553136b,1,Vaillant Arotherm+,Air Source,7.0,R290,Cylinder with coil,250,2.4,1,0,0,1,None,35.0,33,0.45,Anti-freeze valves,1,"Pure weather compensation, no room influence",Automatic top up of tank if temperature drops by 3-6C,45.0,Disabled,60,Semi-detached,189.0,13881,0.0,1900 to 1939,"Fully insulated walls, floors and loft",Octopus Agile,Variable half hourly,15,,4350,66,0,15,SDM120 Modbus/MBUS Single Phase (class 1),Sontex heat meter (class 2),0,1,0,1,,1,73,0.0,2061,0,0,0,1,0,0,britishgas.png,0,0,,0,,8.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,42.94,0.0,-2.35,0.0,0,0.0,0.0
153,False,1.3428,7.4971,5.583184390825141,26090,185.3,2438.5,27.1,26.1,13.3,20.69,109.399,1.3083,7.4971,5.730413513720094,4410,1068.0,6120.100000000001,29.22,24.75,12.5,20.189999999999998,46.41,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.034,1,0.13798390187811424,1.3418,64.0,47.69712326725294,30.197,88.576,88.576,88.576,100.0,88.403,0,0.0,19.8,23.1,27.1,186,1,1722561705,Finchampstead,Alton & Jones ,https://www.altonandjones.co.uk/,https://emoncms.org/app/view?name=MyHeatpump&readkey=c644a4d679e6a15c218238c151b9d35f,1,Vaillant Arotherm+,Air Source,7.0,R290,Cylinder with coil,250,6.0,1,0,0,1,None,40.0,35,0.45,Anti-freeze valves,1,"Pure weather compensation, no room influence",Daily scheduled heat up of tank,55.0,Weekly,60,Detached,160.0,15714,8.2,1983 to 2011,"Cavity wall, plus some loft insulation",,,0,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Sontex heat meter (class 2),0,1,0,1,,1,98,-2.0,1076,0,0,1,1,0,0,,0,0,,0,,8.6,0.6,23.0,8.16,1.0,0.0,0,0,0,0,0,0.0,33.55,0.0,2.99,0.0,0,0.0,0.0
160,False,465.63,2151.21,4.619998711423233,7515920,276.966,1240.57,25.7447,24.7195,7.7681,17.9728,52.4545,440.418,2107.31,4.784795353505079,2345300,683.077,3252.03,31.685899999999997,29.0178,7.65502,17.988,51.3808,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,23.812,617,0.2955326826256799,483.462,2258.0,4.670480823725546,96.6709,96.6567,96.6567,96.6567,99.9537,96.4354,0,0.0,23.3,20.9,24.2,190,1,1727528856,Bristol,BristolGasCo,https://www.bristolgasco.co.uk/,https://emoncms.org/app/view?name=MyHeatpump&readkey=941eb6e5d156f758c426faad295ed186,1,Vaillant Arotherm+,Air Source,5.0,R290,Cylinder with coil,200,1.4,1,1,0,0,None,50.0,30,0.5,Anti-freeze valves,1,"Pure weather compensation, no room influence",Daily scheduled heat up of tank,48.0,Disabled,0,Mid-terrace,95.0,9002,5.5,1900 to 1939,Solid walls,Flexible Octopus,Single fixed rate,28.42,,1800,50,0,9,"OpenEnergyMonitor EmonPi v2, EmonTx4 or newer",Sontex heat meter (class 2),0,1,0,1,Radiators are sized to 50 degree flow temperature but 3 months of operation with outside temperatures down to -6 and flow temperature has not got above mid-30s. So radiators are oversized (which is good!). Internal setpoint generally 19 degrees 0500-0800 and 1700-2100 with setback to 17 degrees between those periods.,1,95,-2.0,3760,10907,2253,1,1,0,0,bristolgasco.png,0,0,,0,,5.9,3.0,23.0,3.5,0.4,0.0,0,0,0,0,0,0.0,31.26,0.0,3.44,0.0,0,0.0,0.0
152,False,1113.08,4401.59,3.9544237610953394,7706040,669.477,2518.09,30.8561,29.0464,6.83107,,46.3229,1090.18,4306.59,3.9503476490120897,4355540,919.709,3595.07,32.9272,30.3479,6.72425,,45.383,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,66.182,868,0.4055001012193033,1113.3,4542.0,4.079762867151711,99.1011,99.1004,99.1004,99.1004,99.9537,0.0,4310,2.18358,23.4,23.4,24.3,185,1,1729081079,Gwent,Swift Renewables,https://www.swiftrenewables.co.uk/,https://emoncms.org/app/view?name=TyGHeatpump&readkey=400505b30a57fdb713acc00207ef2831,1,Vaillant Arotherm+,Air Source,7.0,R290,Cylinder with plate heat exchanger,200,0.0,1,0,0,0,Buffer,40.0,30,0.8,Anti-freeze valves,1,"Pure weather compensation, no room influence",Daily scheduled heat up of tank,55.0,Fornightly,60,Detached,211.0,0,0.0,1983 to 2011,"Cavity wall, plus some loft insulation",Intelligent Octopus,On peak & Off peak,7,,2700,100,0,28,SDM120 Modbus/MBUS Single Phase (class 1),Kamstrup heat meter (class 2),0,1,0,1,,1,0,0.0,0,0,0,0,1,0,0,swiftrenewables.png,0,0,,0,,8.6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,26.6575,37.4,0.0,-1.99,0.0,0,0.0,33.3567
151,False,762.767,3490.63,4.576272964089951,7700370,432.928,1918.29,29.8064,27.8628,6.665320000000001,19.6358,50.2249,750.609,3458.44,4.607512033562081,4957150,549.52,2521.73,31.0345,28.4957,6.46472,19.629,49.7868,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,19.582,880,0.4114088024341687,763.782,3514.0,4.600789230434862,99.0275,99.0272,99.0272,99.0272,99.9537,99.0619,0,0.0,23.0,22.2,24.4,101,1,1727626106,Warwick ,Custom renewables ,https://custom-renewables.com/,https://emoncms.org/app/view?name=Myheatpump&readkey=99ac9db2cbde26ceefa4f4a1a2a4324e,1,Vaillant Arotherm+,Air Source,5.0,R290,Cylinder with coil,200,6.0,1,0,0,0,None,40.0,30,0.45,Anti-freeze valves,0,"Pure weather compensation, no room influence",Daily scheduled heat up of tank,55.0,Disabled,0,Semi-detached,96.0,13700,4.7,1940 to 1982,Some insulation in walls and loft,,,0,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Sontex heat meter (class 2),0,1,0,1,,1,143,-3.0,3800,0,0,1,1,0,0,custom-renewables.png,0,0,,0,,6.4,1.5,23.0,3.15,0.5,0.0,0,0,0,0,0,0.0,31.19,0.0,2.01,0.0,0,0.0,0.0
149,False,1089.33,5126.16,4.705791633389331,7705900,599.892,2730.34,26.693,24.7853,6.88872,20.3467,48.7286,1073.45,5088.97,4.740761097396246,5936330,678.451,3155.03,27.6851,25.4853,6.62952,20.3077,48.3726,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,58.272,146,0.06820747738745636,1089.72,5186.0,4.759020665859119,99.0986,99.0986,99.0986,99.0986,99.9537,30.6048,0,0.0,21.0,21.8,22.2,101,1,1714069516,Harpenden ,Custom Renewables ,https://custom-renewables.com/,https://emoncms.org/app/view?name=MyHeatpump&readkey=93494a0c0d3a8f08993b8051d67d699d,1,Viessmann Vitocal 151A,Air Source,8.0,R290,Cylinder with coil,190,0.0,1,0,0,1,None,40.0,27,0.0,Central heat pump water circulation,0,"Pure weather compensation, no room influence",Daily scheduled heat up of tank,55.0,Disabled,0,Detached,170.0,14000,6.2,1900 to 1939,Some insulation in walls and loft,,,14,,2,0,0,6,SDM120 Modbus/MBUS Single Phase (class 1),Sontex heat meter (class 2),0,1,0,1,,1,82,-2.0,4200,0,0,1,1,0,0,custom-renewables.png,0,0,,0,,6.6,2.2,23.0,5.27,0.7,0.0,0,0,0,0,0,0.0,29.12,0.0,2.8,0.0,0,0.0,0.0
148,False,49.7167,159.258,3.2033099542005,534450,423.51899999999995,1404.38,22.9449,21.3322,10.3093,,46.4948,41.8703,159.224,3.802790999825652,144170,1069.97,4071.93,32.1625,29.1237,10.4341,,46.4808,31.8186,136.352,4.285292250444709,127150,925.13,3994.2099999999996,30.861200000000004,27.6719,10.0445,,50.9478,10.0518,22.8723,2.2754432042022326,17020,2153.87,4996.05,42.0462,39.6424,12.871099999999998,,29.847100000000005,0.0,0.0,,0,,,,,,,,0.0,54,0.36373842267751894,50.1773,159.161,3.171972186626223,89.2907,88.3681,88.3681,88.3681,88.3681,0.0,120,0.032625,0.0,0.0,0.0,175,1,1729271207,Cheltenham,Octopus Energy Services,https://octopus.energy,https://emoncms.org/app/view?name=MyHeatpump&readkey=abe00c8d01b272213f7963685907ac5f,1,Daikin Altherma 3,Air Source,9.0,R32,Cylinder with coil,250,0.0,1,0,0,1,None,50.0,35,0.0,Anti-freeze valves,1,Weather compensation with significant room influence,Daily scheduled heat up of tank,48.0,Weekly,60,Detached,200.0,12480,7.6,1940 to 1982,Some insulation in walls and loft,Agile,Variable half hourly,13,,0,0,0,0,Other electricity meter,Heat pump integration,0,1,0,1,ESPAltherma Homeassistant ,0,62,-3.3,2306,12480,2300,0,0,0,0,octopus.png,0,0,,1,"temperature sensor offset error, showing heat when compressor is off",8.4,4.0,23.0,4.7,0.6,0.0,0,1,1,0,0,0.0,35.25,0.0,3.22,0.0,0,0.0,0.0
147,False,387.971,1559.81,4.020429361988396,7700180,241.973,958.473,24.256900000000005,21.5666,6.57637,18.1428,47.8429,363.969,1547.59,4.251982998552075,1775680,768.014,3249.4800000000005,32.7904,28.5765,6.09361,18.3573,47.465500000000006,323.375,1395.99,4.3169385388480865,1665620,732.087,3140.4200000000005,32.3197,27.984500000000004,5.78253,18.3205,47.59429999999999,40.5943,151.601,3.73453908553664,110060,1355.39,5055.34,39.7735,36.8967,9.18894,18.5064,46.7542,0.0,0.0,,0,,,,,,,,13.744,569,0.26601975538234174,387.964,1560.53,4.022357744532997,99.025,99.025,99.025,99.025,99.025,99.025,0,0.0,20.1,20.5,21.9,182,1,1734449542,"Norfolk, United Kingdom",Octopus Energy Services,https://octopus.energy/get-a-heat-pump/,https://emoncms.org/app/view?name=MyHeatpump&readkey=5fd8ba87d957ed3270dda9b946411cc6,1,Daikin Altherma 3,Air Source,4.0,R32,Cylinder with coil,185,2.0,1,0,0,0,None,45.0,30,0.5,Anti-freeze valves,1,Weather compensation with significant room influence,Daily scheduled heat up of tank,43.0,Disabled,65,End-terrace,65.0,6286,3.485,1983 to 2011,Some insulation in walls and loft,Octopus Agile,Variable half hourly,12,,3300,82,0,9,"OpenEnergyMonitor EmonPi v1, EmonTx3 or earlier",Other heat meter,0,1,0,1,,0,97,-2.4,2700,0,0,0,1,0,0,octopus.png,0,0,,0,,4.3,4.5,23.0,2.5,0.3,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
146,False,0.0124,0.0,0.0,3730,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0,0.0,0.0121,0.0,0.0,4.329,4.317,4.317,4.317,100.0,0.0,0,0.0,4.2,24.5,18.0,180,1,1708602283,Thame ,Delta T Eco Heating Systems ,https://www.deltatheating.co.uk/,https://emoncms.org/app/view?name=MyHeatpump&readkey=25f4cd24a265310ca1fded7d78f5ab55,1,Clivet,Air Source,10.0,R32,Cylinder with plate heat exchanger,250,0.96,0,0,0,1,None,33.0,28,0.0,Anti-freeze valves,0,"Pure weather compensation, no room influence",Daily scheduled heat up of tank,50.0,Fornightly,55,Semi-detached,200.0,0,0.0,1940 to 1982,"Fully insulated walls, floors and loft",,,0,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Sontex heat meter (class 2),0,1,0,1,,1,0,-2.0,0,0,0,0,0,0,0,deltatheating.png,1,0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,31.07,0.0,0.0,0.0,0,0.0,0.0
67,False,0.0,0.0,,21490,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0,0.0,0.0,0.0,0.0,24.873,24.873,24.873,24.861,24.873,0.0,0,0.0,,,,71,1,1729117204,Brighton and Hove,Self-install,,https://emon.camleyphotographic.com/app/view?name=MyHeatpumppublic&readkey=278b2d29d04ef1c86fa4206404c4145c,1,Mitsubishi Ecodan,Air Source,8.5,R32,Cylinder with coil,300,2.5,1,0,0,0,None,0.0,35,0.0,Anti-freeze valves,1,Custom controller,Daily scheduled heat up of tank,55.0,Disabled,0,Mid-terrace,165.0,1,0.0,1900 to 1939,Solid walls,Octopus Go,On peak & Off peak,25,,0,0,0,0,Other Modbus/MBUS meter (class 1),Kamstrup heat meter (class 2),0,1,0,0,,1,0,0.0,1,18118,2323,0,0,0,0,,0,0,,1,"no data, need to update Emoncms app module ",8.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,38.95,40.1,-0.36,0.0,0,0.0,0.0
143,False,373.688,1985.58,5.313470060585301,7664430,303.706,1627.1,23.1129,21.4939,8.4523,,48.4973,349.112,1983.89,5.682674900891405,2616660,494.228,2767.61,25.3585,22.5773,8.36098,,48.4357,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,20.119,340,0.15969876429166946,373.92,2006.0,5.364783910997004,98.5651,98.6099,98.6099,98.6099,99.9537,0.0,0,0.0,22.5,22.3,23.8,176,1,1722295063,"Devon, Mid",,,https://emoncms.org/app/view?name=MyHeatpump&readkey=64a98f8045f04b3fc23134ed5a4a5be4,1,Vaillant Arotherm+,Air Source,5.0,R290,None,300,0.0,0,0,0,1,None,28.0,24,0.2,Anti-freeze valves,1,"Pure weather compensation, no room influence",Not applicable,50.0,Disabled,0,Detached,225.0,4500,3.0,Pre-1900,"Fully insulated walls, floors and loft",,,0.3,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Sontex heat meter (class 2),0,1,0,1,"Not yet occupied, target temp 19.5°, actual ~20*C, no DHW at mo.",1,20,-2.0,0,4500,0,0,1,0,0,,0,0,,0,,6.1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,28.0,0.0,-0.4,0.0,0,0.0,25.8994
139,False,560.346,2846.16,5.079290295638765,7704920,296.742,1473.7,26.1866,24.7089,7.6972000000000005,19.7673,52.839299999999994,542.769,2828.1,5.210503916030576,3841820,509.446,2675.51,29.044,26.3543,7.49872,19.7443,52.50990000000001,401.869,2254.42,5.609838031796431,3232710,445.777,2523.18,27.2289,24.6895,7.16637,19.7294,53.2352,140.9,573.682,4.071554293825408,609110,834.301,3431.53,38.2494,34.8156,8.87232,19.8068,49.9022,0.0,0.0,,0,,,,,,,,27.362,714,0.3336050212072286,560.718,2875.0,5.127354570390107,99.0858,99.0855,99.0855,99.0855,99.9537,98.7833,0,0.0,25.2,23.5,25.8,172,1,1711749998,Frimley,Urban Plumbers,https://www.urbanplumbers.co.uk/,https://emoncms.org/app/view?name=MyHeatpump&readkey=01e597cf3496f263957c7e693b25388a,1,Vaillant Arotherm+,Air Source,5.0,R290,Cylinder with coil,200,3.0,1,0,0,1,None,32.0,28,0.3,Anti-freeze valves,1,"Pure weather compensation, no room influence",Daily scheduled heat up of tank,45.0,Disabled,0,Detached,76.0,7000,3.5,1983 to 2011,Some insulation in walls and loft,EDF EV tarriff,On peak & Off peak,21.5,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Sontex heat meter (class 2),0,1,0,1,,1,92,-2.0,4500,0,0,1,1,0,0,urbanplumbers.png,0,1,https://www.youtube.com/watch?v=WrnnuPEcW6I,0,,6.8,2.3,23.0,3.02,0.5,0.0,0,0,0,0,0,0.0,26.51,0.0,-0.09,0.0,0,0.0,0.0
